HYDROXYPROPYL BISTRIMONIUM DIIODIDE;1,3-Propanediaminium, 2-hydroxy-N,N,N,N',N',N'-hexamethyl-, diiodide
HYDROXYPROPYL CHITOSAN;Chitosan, product with methyloxirane
HYDROXYPROPYL CYCLODEXTRIN;.beta.-Cyclodextrin, 2-hydroxypropyl ethers
HYDROXYPROPYL DIMETHICONE BEHENATE;Hydroxypropyl Dimethicone Behenate is the reaction product of the esterification of Hydroxypropyl Dimethicone and Behenic acid
HYDROXYPROPYL DIMETHICONE ISOSTEARATE ;Hydroxypropyl Dimethicone Isostearate is the product formed by the esterification of Hydroxypropyldimethicone and Isostearic Acid 
HYDROXYPROPYL DIMETHICONE STEARATE;Hydroxypropyl Dimethicone Stearate is the product formed by the esterification of Hydroxypropyldimethicone and Stearic Acid 
HYDROXYPROPYL DIMETHICONE/POLYSORBATE 20 CROSSPOLYMER;Hydroxypropyl Dimethicone/Polysorbate 20 Crosspolymer is a copolymer of Hydroxypropyldimethicone and Polysorbate 20 crosslinked with Succinic Acid 
HYDROXYPROPYL DIMETHICONYLPROPYL ACRYLATES COPOLYMER;Hydroxypropyl Dimethiconylpropyl Acrylates Copolymer is a copolymer of isobutylmethacrylate and bis-hydroxypropyl dimethicone acrylate monomers
HYDROXYPROPYL ETHYLENEDIAMINE CARBOMER;Hydroxypropyl Ethylenediamine Carbomer is the reaction product of Tetrahydroxypropyl Ethylenediamine and carbomer
HYDROXYPROPYL GUAR;Guar gum, 2-hydroxypropyl ether, depolymd.
HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE;Guar gum, 2-hydroxypropyl 2-hydroxy-3-(trimethylammonio)propyl ether, chloride
HYDROXYPROPYL HYDROLYZED STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE;"Hydroxypropyl Hydrolyzed Starch Hydroxypropyltrimonium Chloride is the quaternary ammonium compound formed by the reaction of the hydroxypropyl ether of Hydrolyzed Starch with 2,3-epoxypropyltrimethylammonium chloride. 
"
HYDROXYPROPYL METHACRYLATE;2-Propenoic acid, 2- methyl-, Monoester with 1,2-Propanediol
HYDROXYPROPYL METHYLCELLULOSE;Cellulose, 2-hydroxypropyl methyl ether
HYDROXYPROPYL METHYLCELLULOSE ACETATE/SUCCINATE;Cellulose, 2-hydroxypropyl methyl ether, acetate hydrogen butanedioate
HYDROXYPROPYL METHYLCELLULOSE PHTHALATE;Hydroxypropyl Methylcellulose Phthalate is the reaction product of Hydroxypropyl Methylcellulose and phthallic anhydride
HYDROXYPROPYL METHYLCELLULOSE STEAROXY ETHER;Hydroxypropyl Methylcellulose Stearoxy Ether is the reaction product of stearyl glycidyl ether and Hydroxypropyl Methylcellulose
HYDROXYPROPYL OXIDIZED STARCH;Hydroxypropyl Oxidized Starch is the reaction product of oxygen and Hydroxypropyl Starch
HYDROXYPROPYL OXIDIZED STARCH PG-TRIMONIUM CHLORIDE;
HYDROXYPROPYL PHENYLHYDRAZINOYL T-BUTYLCARBAMATE;
HYDROXYPROPYL STARCH;Hydroxypropyl Starch is a propylene glycol ether of starch
HYDROXYPROPYL STARCH PHOSPHATE;Starch, hydrogen phosphate, 2-hydroxypropyl ether
HYDROXYPROPYL STREPTOCOCCUS ZOOEPIDEMICUS FERMENT FILTRATE;Hydroxypropyl Streptococcus Zooepidemicus Ferment Filtrate is the hydroxypropyl derivative of the filtrate obtained from the fermentation product of Streptococcus zooepidemicus
HYDROXYPROPYL TETRAHYDROPYRANTRIOL;L-Gluco-Octitol, 1,5-Anhydro-6,8-dideoxy-, (7xi)-
HYDROXYPROPYL TRIMONIUM CORN/WHEAT/SOY AMINO ACIDS;Amino acids, maize (Zea mays), wheat (Tritigum vulgare) and soya (Glycine soja), N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYL XANTHAN GUM;Hydroxypropyl Xanthan Gum is the hydroxypropyl ether of Xanthan Gum 
HYDROXYPROPYL-P-PHENYLENEDIAMINE HCL;3-(2,5-Diaminophenyl)propan-1-ol chlorhydrate
HYDROXYPROPYLAMMONIUM GLUCONATE;Hydroxypropylammonium Gluconate is the salt of Gluconic Acid and 3-aminopropanol. 
HYDROXYPROPYLCELLULOSE;Cellulose, 2-hydroxypropyl ether
HYDROXYPROPYLCELLULOSE STEARYL CARBAMATE;Cellulose, 2-hydroxypropyl ether, octadecylcarbamate
HYDROXYPROPYLCOCOATE PEG-8 DIMETHICONE;Hydroxypropylcocoate PEG-8 Dimethicone is the silicone polymer. 
HYDROXYPROPYLDIMETHICONE;Siloxanes and silicones, Dimethyl, 3-Hydroxypropyl Methyl
HYDROXYPROPYLENE CARBONATE;1,3-Dioxolan-2-one, 4-(Hydroxymethyl)-,Glycerol Cyclic 1,2-Carbonate,Hydroxymethyl Dioxolanone,4-Hydroxymethyl-1,3-Dioxolan-2-One
HYDROXYPROPYLGLUCONAMIDE;Hydroxypropylgluconamide is the product obtained by the reaction of Gluconolactone with 3-aminopropanol. 
HYDROXYPROPYLTRIMONIUM ASCORBATE;
HYDROXYPROPYLTRIMONIUM CORN/WHEAT/SOY AMINO ACIDS;Hydroxypropyltrimonium Corn/Wheat/Soy Amino Acids is the quaternary ammonium chloride 
HYDROXYPROPYLTRIMONIUM GELATIN;Gelatin, N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HONEY;Propanaminium, 2-hydroxy-N,N,N-trimethyl, 3-honey ethers, chlorides
HYDROXYPROPYLTRIMONIUM HYALURONATE;Hyaluronic acid, 2-hydroxy-3-(N,N,N-trimethylammonio)propyl chloride derivatives
HYDROXYPROPYLTRIMONIUM HYDROLYZED CASEIN;Caseins, hydrolyzed, N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED COLLAGEN;Collagen, hydrolyzed, N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED CONCHIOLIN PROTEIN;1-Propanaminium, 2-hydroxy-N,N,N-trimethyl-, 3-(conchiolin protein hydrolyzates) derivs., chloride
HYDROXYPROPYLTRIMONIUM HYDROLYZED CORN STARCH;Starch, maize (Zea mays), hydrolyzed, (3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED JOJOBA PROTEIN;Protein Hydrolyzates, Jojoba, [2-Hydroxy-3-(Trimethylammonio)Propyl], Chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED KERATIN;Keratin, hydrolyzed, N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED MILK PROTEIN;Hydroxypropyltrimonium Hydrolyzed Milk Protein is the quaternary ammonium chloride formed from the reaction of Hydroxypropyl trimethylamine and Hydrolyzed Milk Protein
HYDROXYPROPYLTRIMONIUM HYDROLYZED OAT PROTEIN;Proteins, oat (Avena sativa), hydrolyzed, N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED RICE BRAN PROTEIN;1-Propanaminium, 2-hydroxy-N,N,N-trimethyl-, 3-(rice bran protein hydrolyzates) derivs., chloride
HYDROXYPROPYLTRIMONIUM HYDROLYZED RICE PROTEIN;Proteins, rice (Oryza sativa), hydrolyzed, N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED RICE PROTEIN/SILOXYSILICATE;Hydroxypropyltrimonium Hydrolyzed Rice Protein/Siloxysilicate is the quaternary ammonium salt.
HYDROXYPROPYLTRIMONIUM HYDROLYZED SILK;Silk, hydrolyzed, N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED SOY PROTEIN;Proteins, soy (Glycine soja), hydrolyzed, N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED VEGETABLE PROTEIN;Vegetable proteins, hydrolyzed, N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN;Proteins, wheat (Triticum vulgare), hydrolyzed, N-(3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN/SILOXYSILICATE;1-Propanaminium, 2-hydroxy-N,N,N-trimethyl-, 3-(wheat protein hydrolyzates siloxysilicate) derivs., chloride
HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT STARCH;Starch, wheat (Triticum vulgare), hydrolyzed, (3-trimethylammonio-2-hydroxypropyl)-, chlorides
HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEY;1-Propanaminium, 2-hydroxy-N,N,N-trimethyl-, 3-(whey hydrolyzates) derivs., chloride
HYDROXYPROPYLTRIMONIUM INULIN;Inulin, 2-hydroxy-3-(trimethylammonio)propyl ether, chloride
HYDROXYPROPYLTRIMONIUM LEMON PROTEIN;Hydroxypropyltrimonium Lemon Protein is the quaternary ammonium salt 
HYDROXYPROPYLTRIMONIUM MALTODEXTRIN CROSSPOLYMER;Hydroxypropyltrimonium Maltodextrin Crosspolymer is a crosslinked polymeric quaternary ammonium salt prepared by the reaction of maltodextrin and glycidyltrimethylammonium chloride (CAS 3033-77-0) with epichlorohydrin (CAS 106-89-8)
HYDROXYPROPYLTRIMONIUM OXIDIZED POTATO STARCH;
HYDROXYPROPYLTRIMONIUM WASABIA JAPONICA EXTRACT;"Hydroxypropyltrimonium Wasabia Japonica Extract is the quaternary ammonium salt prepared by the reaction of hydroxypropyl trimethyl ammonium chloride with an extract of the whole plant, Wasabia japonica. 
"
HYDROXYPROPYLTRISILOXYL IPDI/PEG-14 COPOLYMER ;Bis-Hydroxypropyltrisiloxyl IPDI/PEG-14 Copolymer is a copolymer of hydroxypropyltrisiloxyl isophorone diisocyanate (IPDI) and PEG-14.
HYDROXYPROPYLTRISILOXYL IPDI/PEG-23 COPOLYMER ;Bis-Hydroxypropyltrisiloxyl IPDI/PEG-23 Copolymer is a copolymer of hydroxypropyltrisiloxyl isophorone diisocyanate (IPDI) and PEG-23 monomers.
HYDROXYRESVERATROL;trans-2,3',4,5'-Tetrahydroxystilbene 
HYDROXYSATTABACIN;3-Hexanone, 2-hydroxy-1-(4-hydroxyphenyl)-5-methyl-
HYDROXYSTEARAMIDE MEA;12-Hydroxy-N-(2-hydroxyethyl)octadecan-1-amide
HYDROXYSTEARAMIDOPROPYL TRIMONIUM CHLORIDE;1-Propanaminium, 3-[(1-oxo-12-hydroxyoctadecyl)amino]-N,N,N-trimethyl-, chloride
HYDROXYSTEARAMIDOPROPYL TRIMONIUM METHOSULFATE;1-Propanaminium, 3-[(1-oxo-12-hydroxyoctadecyl)amino]-N,N,N-trimethyl-, methyl sulfate (salt)
HYDROXYSTEARIC ACID;12-Hydroxystearic acid
HYDROXYSTEARIC/LINOLENIC/LINOLEIC POLYGLYCERIDES;Hydroxystearic/Linolenic/Linoleic Polyglycerides is formed by the polymerization of a mixture of the mono-, di-, and triglycerides of hydroxystearic, linolenic and linoleic acids
HYDROXYSTEARIC/LINOLENIC/OLEIC POLYGLYCERIDES;Hydroxystearic/linolenic/Oleic Polyglycerides is formed by the polymerisation of the mixture of the mono-, di- and triglycerides of hydroxystearic, linolenic and oleic acids
HYDROXYSTEARYL ALCOHOL ;"1, 12-Ocatadecanediol 
"
HYDROXYSTEARYL CETYL ETHER;1-Hexadecyloxy-2-octadecanol
HYDROXYSTEARYL GLUCOSIDE ;"D-Glucopyranose, oligomeric, 12-hydroxyoctadecyl glycosides 
"
HYDROXYSTEARYL METHYLGLUCAMINE;D-Glucitol, 1-deoxy-1-[methyl(2-hydroxyoctadecyl)]amino-
HYDROXYSTEROID OXIDOREDUCTASE;3-Hydroxysteroid:oxidoreductase
HYDROXYSUCCINIMIDYL C10-40 ISOALKYL ACIDATE;
HYDROXYSUCCINIMIDYL C21-22 ISOALKYL ACIDATE;
HYDROXYSULTAINES;
HYDROXYTRYPTOPHAN;5-Hydroxytryptophan
HYDROXYTYROSOL;1,2-Benzenediol, 4-(2-hydroxyethyl)-
HYDROXYUNDECANOIC ACID;Undecanoic acid, 10-hydroxy-
HYGROPHILA RINGENS SEED;"Hygrophila Ringens Seed is the seed of Hygrophila ringens. 
"
HYLOCEREUS COSTARICENSIS FRUIT EXTRACT;Hylocereus Costaricensis Fruit Extract is the extract obtained from the fruit of Hylocereus costaricensis, Cactaceae
HYLOCEREUS COSTARICENSIS FRUIT JUICE;Hylocereus Costaricensis Fruit Juice is the juice expressed from the fruit of Hylocereus costaricensis, Cactaceae
HYLOCEREUS COSTARICENSIS PEEL EXTRACT;Hylocereus Costaricensis Peel Extract is the extract of the peel of Hylocereus costaricensis, Cactaceae.
HYLOCEREUS UNDATUS EXTRACT;Hylocereus Undatus Extract is the extract of the whole plant, Hylocereus undatus, Cactaceae
HYLOCEREUS UNDATUS FRUIT EXTRACT;Hylocereus Undatus Fruit Extract is the extract of the fruit of Hylocereus undatus, Cactaceae
HYLOCEREUS UNDATUS FRUIT JUICE;Hylocereus Undatus Fruit Juice is the juice obtained from the fruit of Hylocereus undatus, Cactaceae
HYLOTELEPHIUM CAUTICOLUM CALLUS EXTRACT;"Hylotelephium Cauticolum Callus Extract is the extract of the callus of Hylotelephium cauticolum grown in culture. 
"
HYMENAEA COURBARIL BARK EXTRACT;Hymenaea Courbaril Bark Extract is an extract of the pods and bark of the Brasilian Gum, Hymenaea courbaril L., Leguminosae
HYMENAEA COURBARIL EXTRACT;Hymenaea Courbaril Extract is an extract of the Brasilian Gum, Hymenaea courbaril L., Leguminosae 
HYMENAEA COURBARIL POD EXTRACT;Hymenaea Courbaril Pod Extract is an extract of the pods of the Brasilian Gum, Hymenaea courbaril L., Leguminosae
HYMENAEA COURBARIL SAP EXTRACT;Hymenaea Courbaril Sap Extract is the extract of the sap of the Brasilian Gum, Hymenaea courbaril L., Fabaceae
HYMENAEA COURBARIL SEED EXTRACT;Hymenaea Courbaril Seed Extract is the extract of the seeds of the Brasilian Gum, Hymenaea courbaril L., Fabaceae
HYPERICUM ERECTUM EXTRACT;Hypericum Erectum Extract is an extract of the plant Hypericum erectum, Hypericaceae
HYPERICUM ERECTUM FLOWER/LEAF/STEM EXTRACT;Hypericum Erectum Flower/Leaf/Stem Extract is the extract of the flowers, leaves and stems of the plant Hypericum erectum, Hypericaceae 
HYPERICUM PERFORATUM CALLUS CULTURE EXTRACT;Hypericum Perforatum Callus Culture Extract is the extract of a culture of the callus of the St. John's wort, Hypericum perforatum L., Hypericaceae 
HYPERICUM PERFORATUM EXTRACT;Hypericum Perforatum Extract is an extract of the capsules, flowers, leaves and stem heads of the St. John's wort, Hypericum perforatum L., Hypericaceae
HYPERICUM PERFORATUM FLOWER EXTRACT;Hypericum Perforatum Flower Extract is an extract of the flowers of the St. John's wort, Hypericum perforatum L., Hypericaceae 
HYPERICUM PERFORATUM FLOWER/LEAF EXTRACT;Hypericum Perforatum Extract is an extract of the flowers and leaves of the St. John's wort, Hypericum perforatum L., Hypericaceae 
HYPERICUM PERFORATUM FLOWER/LEAF/STEM EXTRACT;Hypericum Perforatum Flower/Leaf/Stem Extract is the extract of the flowers, leaves and stems of the St. John's wort, Hypericum perforatum L., Hypericaceae 
HYPERICUM PERFORATUM FLOWER/TWIG EXTRACT;"Hypericum Perforatum Flower/Twig Extract is the extract of the flowers and twigs of the St. John's wort, Hypericum perforatum L., Hypericaceae 

"
HYPERICUM PERFORATUM LEAF EXTRACT;Hypericum Perforatum Leaf Extract is the extract of the leaves of the St. John's wort, Hypericum perforatum L., Hypericaceae 
HYPERICUM PERFORATUM OIL;Hypericum Perforatum Oil is the fixed oil obtained from the flowers of St. John's Wort, Hypericum perforatum L., Hypericaceae
HYPERICUM PERFORATUM PHYTOPLACENTA CULTURE EXTRACT;Hypericum Perforatum Phytoplacenta Culture Extract is the extract of the phytoplacenta cells directly isolated from the plant,  Hypericum perforatum  or grown in culture, Hypericaceae.
HYPNEA MUSCIFORMIS EXTRACT;Hypnea Musciformis Extract is an extract of the Red Alga, Hypnea musciformis, Hypneaceae
HYPOCHAERIS RADICATA EXTRACT;Hypochaeris Radicata Extract is the extract of the whole plant,  Hypochaeris radicata, Asteraceae. 
HYPOCHAERIS RADICATA FLOWER EXTRACT;Hypochaeris Radicata Flower Extract is the extract of the flowers of  Hypochaeris radicata, Asteraceae . 
HYPOCHLOROUS ACID;Hypochlorous Acid
HYPOCHOERIS RADICATA EXTRACT;Hypochoeris Radicata Extract is the extract of the whole plant, Hypochoeris radicata
HYPOCHOERIS RADICATA FLOWER EXTRACT;Hypochoeris Radicata Flower Extract is the extract of the flowers of Hypochoeris radicata, Asteraceae.
HYPOXIS AUREA ROOT EXTRACT;Hypoxis Aurea Root Extract is the extract of the roots of Hypoxis aurea, Hypoxidaceae.
HYPOXIS HEMEROCALLIDEA BULB EXTRACT;Hypoxis Hemerocallidea Bulb Extract is the extract of the bulb of Hypoxis hemerocallidea, Hypoxidaceae
HYPOXIS ROOPERI RHIZOME EXTRACT;Hypoxis Rooperi Rhizome Extract is the extract of the rhizomes of Hypoxis rooperi, Hypoxidaceae
HYPSIZYGUS ULMARIUS MYCELIUM EXTRACT;Hypsizygus Ulmarius Mycelium Extract is an extract of the mycelium of the Mushroom, Hypsizygus ulmarius
HYPTIS SUAVEOLENS SEED OIL;Hyptis Suaveolens Seed Oil is the fixed oil expressed from the seeds of Hyptis suaveolens, Labiatae
HYSSOPUS OFFICINALIS EXTRACT;Hyssopus Officinalis Extract is an extract of the leaves of the Hyssop, Hyssopus officinalis L., Labiatae
HYSSOPUS OFFICINALIS FLOWER/LEAF/STEM OIL;Hyssopus Officinalis Flower/Leaf/Stem Oil is the volatile oil obtained from the flowers, leaves and stems of Hyssopus officinalis, Lamiaceae.
HYSSOPUS OFFICINALIS HERB EXTRACT;Hyssopus Officinalis Herb Extract is an extract obtained from the herbs of the Hyssop, Hyssopus officinalis L., Labiatae
HYSSOPUS OFFICINALIS HERB OIL;Hyssop Oil. Hyssopus Officinalis Herb Oil is an essential oil obtained from the herbs of the Hyssop, Hyssopus officinalis L., Labiatae. It contains pinene (about 50%), some aromatic alcohols and sesquiterpenes
HYSSOPUS OFFICINALIS LEAF OIL;Hyssopus Officinalis Leaf Oil is the volatile oil obtained from the leaves of the Hyssop, Hyssopus officinalis L., Lamiaceae
IBUPROFEN;"Benzeneacetic Acid, alpha-Methyl-4-(2-Methylpropyl)- 
"
ICARISIDE II;3-[(6-Deoxy-Î±-L-Mannopyranosyl)Oxy]-5,7-dihydroxy-2-(4-Methoxyphenyl)-8-(3-Methyl-2-Buteny-1-yl)- 
ICHTHAMMOL;Ichthammol. A complex product obtained by the sulfonation and ammoniation of the distillation product from bituminous schists. It may contain saturated and unsaturated hydrocarbons, nitrogen bases and thiophene derivatives
ILEX AQUIFOLIUM FLOWER EXTRACT;Ilex Aquifolium Flower Extract is the extract of the flowers of the European Holly, Ilex aquifolium L., Aquifoliaceae 
ILEX AQUIFOLIUM LEAF EXTRACT;Ilex Aquifolium Leaf Extract is an extract of the leaves of the European Holly, Ilex aquifolium L., Aquifoliaceae
ILEX AQUIFOLIUM LEAF POWDER;Ilex Aquifolium Leaf Powder is the powder obtained from the leaves of Holly, Ilex aquifolium L., Aquifoliaceae
ILEX CORNUTA EXTRACT;Ilex Cornuta Extract is the extract of the whole plant, Ilex cornuta, Aquifoliaceae.
ILEX CRENATA EXTRACT;Ilex Crenata Extract is the extract of the whole plant, Ilex crenata, Aquifoliaceae
ILEX GUAYUSA LEAF EXTRACT;Ilex Guayusa Leaf Extract is the extract of the leaves of Ilex guayusa.
ILEX LATIFOLIA LEAF EXTRACT; Ilex Latifolia Leaf Extract is the extract of the leaves of Ilex latifolia, Aquifoliaceae.
ILEX PARAGUARIENSIS LEAF EXTRACT;Ilex Paraguariensis Leaf Extract is an extract of the leaves of the Paraguay Tea, Ilex paraguariensis, Aquifoliaceae
ILEX PARAGUARIENSIS LEAF OIL;Ilex Paraguariensis Leaf Oil is an essential oil distilled from the leaves of the Paraguay Tea, Ilex paraguayensis, Aquifoliaceae
ILEX ROTUNDA EXTRACT;Ilex Rotunda Extract is the extract of the whole plant, Ilex rotunda, Aquifoliaceae
ILEX ROTUNDA LEAF EXTRACT;Ilex Rotunda Leaf Extract is the extract of the leaves of Ilex rotunda, Aquifoliaceae.
ILLICIUM RELIGIOSUM BRANCH/LEAF EXTRACT;Illicium Religiosum Branch/Leaf Extract is the extract of the branches and leaves of Illicium religiosum L., Illiciaceae
ILLICIUM VERUM FRUIT EXTRACT;Illicium Verum Fruit Extract is an extract obtained from the fruits of the Star Anise, Illicium verum, Illiciaceae
ILLICIUM VERUM FRUIT OIL;Anise Oil. Illicium Verum Fruit Oil is an essential oil distilled from the fruits of the Star Anise, Illicium verum, Illiciaceae
ILLICIUM VERUM FRUIT WATER;Illicium Verum Fruit Water is an aqueous solution of the steam distillates obtained from the fruit of the star Anise, Illicium verum, Illiciaceae 
ILLICIUM VERUM FRUIT/MYRISTICA FRAGRANS FRUIT/PIMENTA OFFICINALIS FRUIT EXTRACT;Illicium Verum Fruit/Myristica Fragrans Fruit/Pimenta Officinalis Fruit Extract is the extract of the fruits of anise, Illicium verum, nutmeg, Myristic fragrans and pimento, Pimenta officinalis
ILLICIUM VERUM FRUIT/SEED OIL;Illicium Verum Fruit/Seed Oil is the volatile oil derived from the dried, ripe fruits and seeds of Star Anise, Illicium verum, Illiciaceae
ILLICIUM VERUM LEAF OIL; Illicium Verum Leaf Oil is the volatile oil obtained from the leaves of Illicium verum, Schisandraceae.
ILLIPE BUTTER;Illipe Butter is a natural fat obtained from the fruit of the tree Bassia latifolia, Sapotaceae
ILLITE;Clay mineral having an intermediate composition between montmorillonite and muscovite
ILLITE EXTRACT;Illite Extract is the extract of Illite 
ILOMASTAT;"Butanediamide, N4-hydroxy-N1-((1S)-1-(1H-indol-3-ylmethyl)-2-(methylamino)-2-oxoethyl)-2-(2-methylpropyl)-, (2R)- 
"
IMIDAZOLE;1H-Imidazole
IMIDAZOLIDINONE;
IMIDAZOLIDINYL UREA;N,N'-Methylenebis[N'-[3-(hydroxymethyl)-2,5-dioxoimidazolidin-4-yl]urea]
IMIDAZOLYLETHYL DIAMINOPROPANAMIDE HCL;Propanamide, 2,3-diamino-N-[2-(1H-imidazol-5-yl)ethyl]-, hydrochloride (1:3)
IMIDAZOLYLPHENYLETHYL NAPHTHYLSULFONYL ASPARAGINE;"L-Asparagine, N-[2-[4-(4,5-dihydro-1H-imidazol-2-yl)phenyl]ethyl]-N2-(2-naphthalenylsulfonyl)- 
"
IMILOXAN HCL;1H-Imidazole, 2-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-1-ethyl-, hydrochloride (1:1)
IMMORTALIZED HUMAN TOOTH PULP STEM CELL CONDITIONED MEDIA;Immortalized Human Tooth Pulp Stem Cell Conditioned Media is the growth media removed from cultures of cells isolated from human tooth pulp tissue after several days of growth. The cells are immortalized by the insertion of the human papillomavirus E6 and E7 genes, and hTERT gene. The starting media is either Dulbecco's Modified Eagle Medium which may or may not contain fetal bovine serum, or a serum-free nutrient media. 
IMPATIENS BALSAMINA FLOWER EXTRACT;Impatiens Balsamina Flower Extract is an extract of the flowers of the Garden Balsam, Impatiens balsamina L., Balsaminaceae
IMPATIENS BALSAMINA FLOWER/LEAF/STEM EXTRACT;Impatiens Balsamina Flower/Leaf/Stem Extract is an extract of the flowers, leaves and stems of the Garden Balsam, Impatiens balsamina L., Balsaminaceae
IMPATIENS BALSAMINA LEAF EXTRACT;Impatiens Balsamina Leaf Extract is an extract of the leaves of the Garden Balsam, Impatiens balsamina L., Balsaminaceae
IMPATIENS CAPENSIS EXTRACT;Impatiens Capensis Extract is an extract of the whole plant Impatiens capensis, Balsaminaceae
IMPATIENS CAPENSIS LEAF EXTRACT;Impatiens Capensis Leaf Extract is an extract of the leaves of Impatiens capensis, Balsaminaceae
IMPATIENS GLANDULIFERA FLOWER EXTRACT;Impatiens Glandulifera Flower Extract is the extract of the flowers of Impatiens glandulifera, Balsaminaceae.
IMPERATA CYLINDRICA ROOT EXTRACT;Imperata Cylindrica Root Extract is an extract of the roots of the Imperata, Imperata cylindrica (L.), Poacea
INDENE;Indene
INDIGOFERA ARGENTEA LEAF POWDER;Indigofera Argentea Leaf Powder is a powder of the dried, crushed leaves of Indigofera argentea L., Leguminosae
INDIGOFERA PSEUDOTINCTORIA SEED EXTRACT;Indigofera Pseudotinctoria Seed Extract is the extract of the seeds of  Indigofera pseudotinctoria, Fabaceae.
INDIGOFERA SUFFRUTICOSA LEAF/STEM EXTRACT;Indigofera Suffruticosa Leaf/Stem Extract is the extract of the leaves and stems of Indigofera suffruticosa, Fabaceae.
INDIGOFERA TINCTORIA;Indigofera Tinctoria is the dried, crushed leaves of the Indigo, Indigofera tinctoria L., Leguminosae
INDIGOFERA TINCTORIA EXTRACT;Indigofera Tinctoria Extract is an extract of the whole plant without the roots of the Indigo, Indigofera tinctoria L., Leguminosae
INDIGOFERA TINCTORIA LEAF;Indigofera Tinctoria Leaf is the dried, crushed leaves of the Indigo, Indigofera tinctoria L., Leguminosae
INDIGOFERA TINCTORIA LEAF EXTRACT;Indigofera Tinctoria Leaf Extract is an extract of the leaves of the Indigo, Indigofera tinctoria L., Leguminosae
INDIGOFERA TINCTORIA LEAF POWDER;Indigofera Tinctoria Leaf Powder is the powder obtained from the leaves of the Indigo, Indigofera tinctoria L., Leguminosae
INDIUM SILVER ZINC DIETHYLDITHIOCARBAMATE NITRATE;Indium Silver Zinc Diethyldithiocarbamate Nitrate is the complex formed by the reaction of zinc nitrate, silver nitrate, indium nitrate and sodium diethyldithiocarbamate.
INDOCYANINE GREEN;sodium 2-[7-[3,3-dimethyl-1-(4-sulfonatobutyl)benz[e]indolin-2-ylidene]hepta-1,3,5-trien-1-yl]-3,3-dimethyl-1-(4-sulfonatobutyl)benz[e]indolinium
INDOL ACETYL PHENYLALANINE;Indol Acetyl Phenylalanine is the dipeptide consisting of Phenylalanine and Tryptophan residues
INDOLE;Indole
INDOLE ACETIC ACID;1H-Indole-3-acetic acid
INDOLEACETYL GLUTAMIC ACID;"L-Glutamic acid, N-[2-(1H-indol-3-yl)acetyl]- ;
Indole-3-acetylglutamic acid 
"
INDOLEBUTYROYL ASPARTIC ACID;Indolebutyroyl Aspartic Acid
INDOLYL-TRIMETHYLINDOLE-1-HEPTANOL;g-1H-Indolyl-a,a,e.-trimethyl-1H-indole-1-heptanol
INGA ALBA BARK EXTRACT;Inga Alba Bark Extract is an extract of the bark of Inga alba, Leguminosae
INGA BOURGONI BARK EXTRACT;Inga Bourgoni Bark Extract is an extract of the bark of Inga bourgoni, Leguminosae
INGA EDULIS SEED EXTRACT;Inga Edulis Seed Extract is an extract of the beans of Inga edulis, Leguminosae
INONOTUS OBLIQUUS EXTRACT;Inonotus Obliquus Extract is an extract of the whole Mushroom, Inonotus obliquus, Polypodiaceae
INOSINE;1,9-Dihydro-9-beta-D-Ribofuranosyl-6H-Purin-6-one
INOSITOL;cis-1,2,3,5-trans-4,6-Cyclohexanehexol
INOSITOL HEXA-PCA;L-Proline, 5-oxo-, hexaester with myo-inositol
INOSITOL HEXANIACINATE HEXAASCORBATE;Inositol Hexaniacinate Hexaascorbate is the ascorbic acid salt of the hexaester formed by reaction of Inositol and Niacin
INOSITOL OLIGOSACCHARIDES;Inositol Oligosaccharides is the product obtained by the reaction of Inositol and Cyclodextrin catalyzed by cyclodextrin glucanotransferase.
